OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUHARDID
30200020014425	MOD	EC_R6P.4U	30221151402414	3	229	HPK	470308292	14021211
30200020014425	MOD	EC_R6P.4U	30221252302313	2	230	HPK	470308292	14021211
30200020014426	MOD	EC_R7P.4U	30221352703320	2	190	HPK	470308328	14416987
30200020014426	MOD	EC_R7P.4U	30221452703128	3	190	HPK	470308328	14416987
30200020014427	MOD	EC_R7P.4U	30221352703328	2	180	HPK	470046964	14414491
30200020014427	MOD	EC_R7P.4U	30221452703140	3	190	HPK	470046964	14414491
30200020014428	MOD	EC_R7P.4U	30221352903528	2	180	HPK	470079460	12514011
30200020014428	MOD	EC_R7P.4U	30221452703211	3	170	HPK	470079460	12514011
30200020014429	MOD	EC_R7P.4U	30221352703327	2	170	HPK	470422760	3537771
30200020014429	MOD	EC_R7P.4U	30221452703107	3	190	HPK	470422760	3537771
30200020014430	MOD	EC_R7P.4U	30221352703321	2	134.17	VIENNA	470406644	14153375
30200020014430	MOD	EC_R7P.4U	30221452703132	3	190	HPK	470406644	14153375
30200020014431	MOD	EC_R7P.4U	30221352703438	2	170	HPK	470143720	14088607
30200020014431	MOD	EC_R7P.4U	30221452903330	3	144.45	VIENNA	470143720	14088607
30200020014432	MOD	EC_R7P.4U	30221352703435	2	180	HPK	470308340	7732955
30200020014432	MOD	EC_R7P.4U	30221452703118	3	190	HPK	470308340	7732955
30200020014433	MOD	EC_R6P.4U	30221151402413	3	238	HPK	470406092	3864893
30200020014433	MOD	EC_R6P.4U	30221252302309	2	230	HPK	470406092	3864893
30200020014434	MOD	EC_R7P.4U	30221352903504	2	170	HPK	470422768	11989595
30200020014434	MOD	EC_R7P.4U	30221452703204	3	190	HPK	470422768	11989595
30200020014435	MOD	EC_R5S.6U	30220952203313	3	229	HPK	470427045	16382851
30200020014435	MOD	EC_R5S.6U	30221051102833	2	219	HPK	470427045	16382851
30200020014436	MOD	EC_R7P.4U	30221354104326	2	190	HPK	470362356	7598993
30200020014436	MOD	EC_R7P.4U	30221454104114	3	194.05	VIENNA	470362356	7598993
30200020014437	MOD	EC_R7P.4U	30221352703433	2	170	HPK	470406636	7601085
30200020014437	MOD	EC_R7P.4U	30221452703208	3	190	HPK	470406636	7601085
30200020014438	MOD	EC_R7P.4U	30221352903520	2	170	HPK	470340580	16446755
30200020014438	MOD	EC_R7P.4U	30221452703226	3	180	HPK	470340580	16446755
30200020014439	MOD	EC_R7P.4U	30221352903602	2	160	HPK	470161652	11989723
30200020014439	MOD	EC_R7P.4U	30221452703237	3	170	HPK	470161652	11989723
30200020014440	MOD	EC_R7P.4U	30221352703311	2	160	HPK	470406124	15989015
30200020014440	MOD	EC_R7P.4U	30221452703231	3	190	HPK	470406124	15989015
30200020014441	MOD	EC_R7P.4U	30221352703429	2	180	HPK	470340592	14022363
30200020014441	MOD	EC_R7P.4U	30221452703217	3	180	HPK	470340592	14022363
30200020014442	MOD	EC_R7P.4U	30221352703324	2	170	HPK	470161640	3273335
30200020014442	MOD	EC_R7P.4U	30221452703218	3	170	HPK	470161640	3273335
30200020014443	MOD	EC_R7P.4U	30221352703318	2	170	HPK	470143728	6157019
30200020014443	MOD	EC_R7P.4U	30221452703108	3	180	HPK	470143728	6157019
30200020014444	MOD	EC_R7P.4U	30221352703437	2	170	HPK	470406640	3538455
30200020014444	MOD	EC_R7P.4U	30221452703122	3	190	HPK	470406640	3538455
30200020014445	MOD	EC_R7P.4U	30221352903527	2	170	HPK	470161648	12058175
30200020014445	MOD	EC_R7P.4U	30221452903312	3	170	HPK	470161648	12058175
30200020014446	MOD	EC_R7P.4U	30221352303243	2	190	HPK	470340080	3275867
30200020014446	MOD	EC_R7P.4U	30221452703117	3	190	HPK	470340080	3275867
30200020014447	MOD	EC_R6P.4U	30221141300834	3	180	HPK	470410960	8320317
30200020014447	MOD	EC_R6P.4U	30221241600719	2	200	HPK	470410960	8320317
30200020014448	MOD	EC_R6P.4U	30221151402423	3	231	HPK	470324940	7991327
30200020014448	MOD	EC_R6P.4U	30221252302206	2	240	HPK	470324940	7991327
30200020014449	MOD	EC_R7P.4U	30221352903523	2	190	HPK	470438892	15856299
30200020014449	MOD	EC_R7P.4U	30221452703213	3	160	HPK	470438892	15856299
30200020014450	MOD	EC_R5S.6U	30220952203517	3	216	HPK	470427049	7795171
30200020014450	MOD	EC_R5S.6U	30221051102829	2	236	HPK	470427049	7795171
30200020014451	MOD	EC_R7P.4U	30221352703312	2	160	HPK	470144748	4125731
30200020014451	MOD	EC_R7P.4U	30221452903306	3	190	HPK	470144748	4125731
30200020014452	MOD	EC_R7P.4U	30221352303241	2	183.56	VIENNA	470406628	12186203
30200020014452	MOD	EC_R7P.4U	30221452703110	3	190	HPK	470406628	12186203
30200020014453	MOD	EC_R7P.4U	30221352703319	2	170	HPK	470438888	14613035
30200020014453	MOD	EC_R7P.4U	30221452703127	3	170	HPK	470438888	14613035
30200020014454	MOD	EC_R7P.4U	30221352303244	2	190	HPK	470308336	3666587
30200020014454	MOD	EC_R7P.4U	30221452703116	3	190	HPK	470308336	3666587
30200020014455	MOD	EC_R5S.6U	30220952203332	3	257	HPK	470406569	16119719
30200020014455	MOD	EC_R5S.6U	30221051102727	2	259	HPK	470406569	16119719
30200020014456	MOD	EC_R6P.4U	30221151802722	3	215	HPK	470443976	12186513
30200020014456	MOD	EC_R6P.4U	30221252802404	2	180	HPK	470443976	12186513
30200020014457	MOD	EC_R6P.4U	30221152903240	3	190	HPK	470096068	5373291
30200020014457	MOD	EC_R6P.4U	30221252802439	2	190	HPK	470096068	5373291
30200020014458	MOD	EC_R7P.4U	30221352903502	2	170	HPK	470405608	12251819
30200020014458	MOD	EC_R7P.4U	30221452903323	3	190	HPK	470405608	12251819
30200020014459	MOD	EC_R6P.4U	30221151402416	3	241	HPK	470165712	3667479
30200020014459	MOD	EC_R6P.4U	30221252302320	2	230	HPK	470165712	3667479
30200020014460	MOD	EC_R6P.4U	30221151402428	3	217	HPK	470148296	7730199
30200020014460	MOD	EC_R6P.4U	30221252302216	2	240	HPK	470148296	7730199
30200020014461	MOD	EC_R7P.4U	30221352903522	2	190	HPK	470340596	5502141
30200020014461	MOD	EC_R7P.4U	30221452703232	3	180	HPK	470340596	5502141
30200020014462	MOD	EC_R7P.4U	30221352703422	2	180	HPK	470063344	8256363
30200020014462	MOD	EC_R7P.4U	30221452703212	3	160	HPK	470063344	8256363
30200020014463	MOD	EC_R7P.4U	30221352703305	2	160	HPK	470423020	7994539
30200020014463	MOD	EC_R7P.4U	30221452903311	3	190	HPK	470423020	7994539
30200020014464	MOD	EC_R7P.4U	30221352903526	2	190	HPK	470405616	16644827
30200020014464	MOD	EC_R7P.4U	30221452703106	3	180	HPK	470405616	16644827
30200020014465	MOD	EC_R7P.4U	30221352903529	2	180	HPK	470095076	5373087
30200020014465	MOD	EC_R7P.4U	30221452703133	3	170	HPK	470095076	5373087
30200020014466	MOD	EC_R6P.4U	30221151402412	3	232	HPK	470422988	3536091
30200020014466	MOD	EC_R6P.4U	30221252302323	2	230	HPK	470422988	3536091
30200020014467	MOD	EC_R5S.6U	30220952203314	3	230	HPK	470132137	8254695
30200020014467	MOD	EC_R5S.6U	30221051102832	2	235	HPK	470132137	8254695
30200020014468	MOD	EC_R7P.4U	30221352703313	2	160	HPK	470144740	3667645
30200020014468	MOD	EC_R7P.4U	30221452903305	3	190	HPK	470144740	3667645
30200020014469	MOD	EC_R6P.4U	30221141501406	3	210	HPK	470161604	14088739
30200020014469	MOD	EC_R6P.4U	30221252302337	2	240	HPK	470161604	14088739
30200020014470	MOD	EC_R7P.4U	30221352703308	2	170	HPK	470406116	14416603
30200020014470	MOD	EC_R7P.4U	30221452703240	3	190	HPK	470406116	14416603
30200020014471	MOD	EC_R6P.4U	30221151402439	3	237	HPK	470049732	16381995
30200020014471	MOD	EC_R6P.4U	30221251802126	2	198	HPK	470049732	16381995
30200020014472	MOD	EC_R7P.4U	30221352703317	2	160	HPK	470423028	14286043
30200020014472	MOD	EC_R7P.4U	30221452703115	3	180	HPK	470423028	14286043
30200020014473	MOD	EC_R7P.4U	30221352903614	2	190	HPK	470079476	3799851
30200020014473	MOD	EC_R7P.4U	30221452703239	3	170	HPK	470079476	3799851
30200020014474	MOD	EC_R6P.4U	30221151402411	3	225	HPK	470340556	15989403
30200020014474	MOD	EC_R6P.4U	30221252302321	2	230	HPK	470340556	15989403
30200020014475	MOD	EC_R6P.4U	30221141300833	3	180	HPK	470328784	12186205
30200020014475	MOD	EC_R6P.4U	30221241600720	2	200	HPK	470328784	12186205
30200020014476	MOD	EC_R7P.4U	30221352703432	2	180	HPK	470423016	16642395
30200020014476	MOD	EC_R7P.4U	30221452703222	3	183.45	VIENNA	470423016	16642395
30200020014477	MOD	EC_R7P.4U	30221352703329	2	190	HPK	470406128	5897307
30200020014477	MOD	EC_R7P.4U	30221452903307	3	190	HPK	470406128	5897307
30200020014478	MOD	EC_R6P.4U	30221141501407	3	210	HPK	470177996	5698621
30200020014478	MOD	EC_R6P.4U	30221252302333	2	230	HPK	470177996	5698621
30200020014479	MOD	EC_R5S.6U	30220952203518	3	233	HPK	470165673	14284371
30200020014479	MOD	EC_R5S.6U	30221051102814	2	254	HPK	470165673	14284371
30200020014480	MOD	EC_R7P.4U	30221352703309	2	160	HPK	470438896	5502619
30200020014480	MOD	EC_R7P.4U	30221452703238	3	190	HPK	470438896	5502619
30200020014481	MOD	EC_R6P.4U	30221152903237	3	200	HPK	470373068	16446827
30200020014481	MOD	EC_R6P.4U	30221252802407	2	200	HPK	470373068	16446827
30200020014482	MOD	EC_R7P.4U	30221352703415	2	180	HPK	470405620	14417115
30200020014482	MOD	EC_R7P.4U	30221452703209	3	190	HPK	470405620	14417115
30200020014483	MOD	EC_R7P.4U	30221352903531	2	160	HPK	470095084	16447787
30200020014483	MOD	EC_R7P.4U	30221452703216	3	170	HPK	470095084	16447787
30200020014484	MOD	EC_R5S.6U	30220952203515	3	231	HPK	470132133	5634799
30200020014484	MOD	EC_R5S.6U	30221051102831	2	220	HPK	470132133	5634799
30200020014486	MOD	EC_R7P.4U	30221352703421	2	180	HPK	470438884	3274287
30200020014486	MOD	EC_R7P.4U	30221452903319	3	149.17	VIENNA	470438884	3274287
30200020014487	MOD	EC_R7P.4U	30221352303240	2	180	HPK	470405604	13762267
30200020014487	MOD	EC_R7P.4U	30221452703114	3	190	HPK	470405604	13762267
30200020014488	MOD	EC_R7P.4U	30221352703431	2	180	HPK	470063340	5960351
30200020014488	MOD	EC_R7P.4U	30221444201106	3	250	HPK	470063340	5960351
30200020014489	MOD	EC_R7P.4U	30221352303238	2	190	HPK	470323940	12450523
30200020014489	MOD	EC_R7P.4U	30221452703124	3	190	HPK	470323940	12450523
30200020014490	MOD	EC_R6P.4U	30221151802725	3	211	HPK	470357196	11664529
30200020014490	MOD	EC_R6P.4U	30221252902524	2	180	HPK	470357196	11664529
30200020014491	MOD	EC_R7P.4U	30221352903503	2	160	HPK	470144752	12055195
30200020014491	MOD	EC_R7P.4U	30221452703205	3	190	HPK	470144752	12055195
30200020014492	MOD	EC_R7P.4U	30221352703414	2	180	HPK	470341616	14352091
30200020014492	MOD	EC_R7P.4U	30221452703219	3	190	HPK	470341616	14352091
30200020014493	MOD	EC_R7P.4U	30221352703434	2	180	HPK	470308332	8057435
30200020014493	MOD	EC_R7P.4U	30221452703225	3	190	HPK	470308332	8057435
30200020014494	MOD	EC_R6P.4U	30221151402341	3	234	HPK	470328780	16710875
30200020014494	MOD	EC_R6P.4U	30221251802008	2	193	HPK	470328780	16710875
30200020014495	MOD	EC_R5S.6U	30220952203516	3	208	HPK	470323625	16643311
30200020014495	MOD	EC_R5S.6U	30221051102830	2	259	HPK	470323625	16643311
30200020014496	MOD	EC_R7P.4U	30221352703303	2	150	HPK	470438900	14153435
30200020014496	MOD	EC_R7P.4U	30221452703241	3	122.78	VIENNA	470438900	14153435
30200020014497	MOD	EC_R7P.4U	30221352903532	2	190	HPK	470079472	12515627
30200020014497	MOD	EC_R7P.4U	30221452903301	3	170	HPK	470079472	12515627
30200020014498	MOD	EC_R7P.4U	30221352703323	2	160	HPK	470323948	12448475
30200020014498	MOD	EC_R7P.4U	30221452703123	3	190	HPK	470323948	12448475
30200020014499	MOD	EC_R6P.4U	30221141300901	3	150	HPK	470410952	6157661
30200020014499	MOD	EC_R6P.4U	30221241600718	2	200	HPK	470410952	6157661
30200020014500	MOD	EC_R7P.4U	30221352903521	2	170	HPK	470340584	7797419
30200020014500	MOD	EC_R7P.4U	30221452703229	3	180	HPK	470340584	7797419
30200020014501	MOD	EC_R6P.4U	30221151402421	3	221	HPK	470427080	8125659
30200020014501	MOD	EC_R6P.4U	30221252302210	2	240	HPK	470427080	8125659
30200020014502	MOD	EC_R6P.4U	30221151402340	3	228	HPK	470083024	3601431
30200020014502	MOD	EC_R6P.4U	30221251802003	2	197	HPK	470083024	3601431
30200020014503	MOD	EC_R6P.4U	30221152903239	3	190	HPK	470096076	11925547
30200020014503	MOD	EC_R6P.4U	30221252802437	2	190	HPK	470096076	11925547
30200020014504	MOD	EC_R6P.4U	30221151402342	3	225	HPK	470083016	7601371
30200020014504	MOD	EC_R6P.4U	30221251802009	2	197	HPK	470083016	7601371
30200020014505	MOD	EC_R6P.4U	30221152102907	3	227.68	KARLSRUHE-IEKP	470357188	16118673
30200020014505	MOD	EC_R6P.4U	30221253302610	2	200	HPK	470357188	16118673
30200020014506	MOD	EC_R6P.4U	30221151402424	3	238	HPK	470165708	7863997
30200020014506	MOD	EC_R6P.4U	30221252302207	2	240	HPK	470165708	7863997
30200020014507	MOD	EC_R6P.4U	30221142201901	3	181.48	KARLSRUHE-IEKP	470328772	13759847
30200020014507	MOD	EC_R6P.4U	30221251802127	2	190	HPK	470328772	13759847
30200020014509	MOD	EC_R6P.4U	30221152703034	3	190	HPK	470377164	11661613
30200020014509	MOD	EC_R6P.4U	30221254603319	2	190	HPK	470377164	11661613
30200020014510	MOD	EC_R6P.4U	30221154103817	3	200	HPK	470358212	16382329
30200020014510	MOD	EC_R6P.4U	30221241400320	2	202.71	VIENNA	470358212	16382329
30200020014511	MOD	EC_R6P.4U	30221151402306	3	245	HPK	470082500	13889871
30200020014511	MOD	EC_R6P.4U	30221252302324	2	230	HPK	470082500	13889871
30200020014512	MOD	EC_R6P.4U	30221151402402	3	232	HPK	470340036	13759707
30200020014512	MOD	EC_R6P.4U	30221251802033	2	214	HPK	470340036	13759707
30200020014513	MOD	EC_R6P.4U	30221152703133	3	160	HPK	470079428	5961337
30200020014513	MOD	EC_R6P.4U	30221253302708	2	200	HPK	470079428	5961337
30200020014514	MOD	EC_R6P.4U	30221152903241	3	190	HPK	470148040	3601319
30200020014514	MOD	EC_R6P.4U	30221252802438	2	190	HPK	470148040	3601319
30200020014515	MOD	EC_R6P.4U	30221151402426	3	232	HPK	470421964	5962399
30200020014515	MOD	EC_R6P.4U	30221252302331	2	240	HPK	470421964	5962399
30200020014516	MOD	EC_R6P.4U	30221152703130	3	180	HPK	470443980	16644229
30200020014516	MOD	EC_R6P.4U	30221253302715	2	210	HPK	470443980	16644229
30200020014517	MOD	EC_R6P.4U	30221152703116	3	180	HPK	470443728	8125729
30200020014517	MOD	EC_R6P.4U	30221254603320	2	190	HPK	470443728	8125729
30200020014518	MOD	EC_R6P.4U	30221151402427	3	241	HPK	470426572	3404791
30200020014518	MOD	EC_R6P.4U	30221252302322	2	240	HPK	470426572	3404791
30200020014519	MOD	EC_R6P.4U	30221151402433	3	230	HPK	470421956	6025495
30200020014519	MOD	EC_R6P.4U	30221252302334	2	260	HPK	470421956	6025495
30200020014520	MOD	EC_R6P.4U	30221151402415	3	232	HPK	470161612	11663383
30200020014520	MOD	EC_R6P.4U	30221252302227	2	260	HPK	470161612	11663383
30200020014521	MOD	EC_R6P.4U	30221152102908	3	251	HPK	470406340	6157171
30200020014521	MOD	EC_R6P.4U	30221252802429	2	200	HPK	470406340	6157171
30200020014522	MOD	EC_R6P.4U	30221152703134	3	160	HPK	470356684	11793797
30200020014522	MOD	EC_R6P.4U	30221254603322	2	200	HPK	470356684	11793797
30200020014523	MOD	EC_R6P.4U	30221151602506	3	189	HPK	470143692	14286555
30200020014523	MOD	EC_R6P.4U	30221252302204	2	200	HPK	470143692	14286555
30200020014524	MOD	EC_R6P.4U	30221141501402	3	210	HPK	470389188	16514315
30200020014524	MOD	EC_R6P.4U	30221251802109	2	190	HPK	470389188	16514315
30200020014525	MOD	EC_R6P.4U	30221152703117	3	180	HPK	470147792	13759609
30200020014525	MOD	EC_R6P.4U	30221254603318	2	190	HPK	470147792	13759609
30200020014526	MOD	EC_R6P.4U	30221152102910	3	245	HPK	470131148	5372787
30200020014526	MOD	EC_R6P.4U	30221252802424	2	200	HPK	470131148	5372787
30200020014527	MOD	EC_R6P.4U	30221141501205	3	210	HPK	470131152	11796133
30200020014527	MOD	EC_R6P.4U	30221252802403	2	200	HPK	470131152	11796133
30200020014528	MOD	EC_R6P.4U	30221151402425	3	233	HPK	470426564	12320347
30200020014528	MOD	EC_R6P.4U	30221252302220	2	240	HPK	470426564	12320347
30200020014529	MOD	EC_R6P.4U	30221151802726	3	197	HPK	470110916	16118695
30200020014529	MOD	EC_R6P.4U	30221251802130	2	192	HPK	470110916	16118695
30200020014530	MOD	EC_R6P.4U	30221152102906	3	259	HPK	470328012	14416395
30200020014530	MOD	EC_R6P.4U	30221253302620	2	200	HPK	470328012	14416395
30200020014531	MOD	EC_R6P.4U	30221151802730	3	259	HPK	470083536	14611951
30200020014531	MOD	EC_R6P.4U	30221253302634	2	200	HPK	470083536	14611951
30200020014532	MOD	EC_R6P.4U	30221151602515	3	228	HPK	470323916	14023703
30200020014532	MOD	EC_R6P.4U	30221251802027	2	197	HPK	470323916	14023703
30200020014533	MOD	EC_R6P.4U	30221151602605	3	200	HPK	470180300	5502571
30200020014533	MOD	EC_R6P.4U	30221251802144	2	191	HPK	470180300	5502571
30200020014534	MOD	EC_R6P.4U	30221151602501	3	193	HPK	470177476	3537143
30200020014534	MOD	EC_R6P.4U	30221252302202	2	190	HPK	470177476	3537143
30200020014535	MOD	EC_R6P.4U	30221151402401	3	225	HPK	470323908	16511707
30200020014535	MOD	EC_R6P.4U	30221251802031	2	234	HPK	470323908	16511707
30200020014536	MOD	EC_R6P.4U	30221151402323	3	241	HPK	470443468	5373463
30200020014536	MOD	EC_R6P.4U	30221251802004	2	193	HPK	470443468	5373463
30200020014537	MOD	EC_R6P.4U	30221151302217	3	216	HPK	470323652	5698019
30200020014537	MOD	EC_R6P.4U	30221252302212	2	240	HPK	470323652	5698019
30200020014538	MOD	EC_R6P.4U	30221152703111	3	200	HPK	470114768	7599217
30200020014538	MOD	EC_R6P.4U	30221253302727	2	220	HPK	470114768	7599217
30200020014539	MOD	EC_R6P.4U	30221152102912	3	252	HPK	470409932	14023795
30200020014539	MOD	EC_R6P.4U	30221252802422	2	200	HPK	470409932	14023795
30200020014540	MOD	EC_R6P.4U	30221151402417	3	224	HPK	470079684	16118107
30200020014540	MOD	EC_R6P.4U	30221252302325	2	230	HPK	470079684	16118107
30200020014541	MOD	EC_R6P.4U	30221152703108	3	200	HPK	470324428	8123013
30200020014541	MOD	EC_R6P.4U	30221253302728	2	220	HPK	470324428	8123013
30200020014542	MOD	EC_R6P.4U	30221151402432	3	233	HPK	470426576	3273975
30200020014542	MOD	EC_R6P.4U	30221252302225	2	260	HPK	470426576	3273975
30200020014543	MOD	EC_R6P.4U	30221151802723	3	196	HPK	470163920	11926891
30200020014543	MOD	EC_R6P.4U	30221252302201	2	180	HPK	470163920	11926891
30200020014544	MOD	EC_R6P.4U	30221152703114	3	180	HPK	470344912	16184365
30200020014544	MOD	EC_R6P.4U	30221253302731	2	190	HPK	470344912	16184365
30200020014545	MOD	EC_R6P.4U	30221152703118	3	170	HPK	470324420	11989369
30200020014545	MOD	EC_R6P.4U	30221253302730	2	200	HPK	470324420	11989369
30200020014546	MOD	EC_R6P.4U	30221151402322	3	238	HPK	470066628	11793051
30200020014546	MOD	EC_R6P.4U	30221251802013	2	203	HPK	470066628	11793051
30200020014547	MOD	EC_R6P.4U	30221141501420	3	210	HPK	470148808	11924345
30200020014547	MOD	EC_R6P.4U	30221241400416	2	220	HPK	470148808	11924345
30200020014548	MOD	EC_R6P.4U	30221152903242	3	190	HPK	470163908	14545831
30200020014548	MOD	EC_R6P.4U	30221252802436	2	180	HPK	470163908	14545831
30200020014549	MOD	EC_R6P.4U	30221151402321	3	232	HPK	470312388	5501659
30200020014549	MOD	EC_R6P.4U	30221251802012	2	200	HPK	470312388	5501659
30200020014550	MOD	EC_R6P.4U	30221152703035	3	180.3	KARLSRUHE-IEKP	470046404	7992679
30200020014550	MOD	EC_R6P.4U	30221251802121	2	193	HPK	470046404	7992679
30200020014551	MOD	EC_R6P.4U	30221151402431	3	237	HPK	470426568	7732443
30200020014551	MOD	EC_R6P.4U	30221252302222	2	250	HPK	470426568	7732443
30200020014552	MOD	EC_R6P.4U	30221151402338	3	229	HPK	470066640	5896439
30200020014552	MOD	EC_R6P.4U	30221251802010	2	205	HPK	470066640	5896439
30200020014553	MOD	EC_R6P.4U	30221151402434	3	239	HPK	470049740	3407271
30200020014553	MOD	EC_R6P.4U	30221251802140	2	198	HPK	470049740	3407271
30200020014554	MOD	EC_R6P.4U	30221152903302	3	190	HPK	470356940	13761447
30200020014554	MOD	EC_R6P.4U	30221251802139	2	193	HPK	470356940	13761447
30200020014555	MOD	EC_R6P.4U	30221151602517	3	220	HPK	470050256	14350751
30200020014555	MOD	EC_R6P.4U	30221251802032	2	235	HPK	470050256	14350751
30200020014556	MOD	EC_R6P.4U	30221151602507	3	223	HPK	470340044	13893023
30200020014556	MOD	EC_R6P.4U	30221251802034	2	230	HPK	470340044	13893023
30200020014557	MOD	EC_R6P.4U	30221141300832	3	164.587	ROCHESTER	470390724	6222893
30200020014557	MOD	EC_R6P.4U	30221254603323	2	180	HPK	470390724	6222893
30200020014558	MOD	EC_R6P.4U	30221152002807	3	243	HPK	470083524	7729523
30200020014558	MOD	EC_R6P.4U	30221252802418	2	200	HPK	470083524	7729523
30200020014559	MOD	EC_R6P.4U	30221151602511	3	205	HPK	470312396	16707863
30200020014559	MOD	EC_R6P.4U	30221251802016	2	200	HPK	470312396	16707863
30200020014560	MOD	EC_R6P.4U	30221151602514	3	215	HPK	470083020	3273751
30200020014560	MOD	EC_R6P.4U	30221251802028	2	198	HPK	470083020	3273751
30200020014561	MOD	EC_R6P.4U	30221140900725	3	240	HPK	470378696	5765565
30200020014561	MOD	EC_R6P.4U	30221244601511	2	250	HPK	470378696	5765565
30200020014562	MOD	EC_R6P.4U	30221152903238	3	190	HPK	470356932	3797035
30200020014562	MOD	EC_R6P.4U	30221251802128	2	191	HPK	470356932	3797035
30200020014563	MOD	EC_R6P.4U	30221152703120	3	190	HPK	470443204	12320389
30200020014563	MOD	EC_R6P.4U	30221253302717	2	210	HPK	470443204	12320389
30200020014564	MOD	EC_R6P.4U	30221151402406	3	247	HPK	470406084	14283255
30200020014564	MOD	EC_R6P.4U	30221252302329	2	230	HPK	470406084	14283255
30200020014565	MOD	EC_R6P.4U	30221151402409	3	235	HPK	470443472	3601967
30200020014565	MOD	EC_R6P.4U	30221251802029	2	193	HPK	470443472	3601967
30200020014566	MOD	EC_R6P.4U	30221151602509	3	215	HPK	470443464	3600887
30200020014566	MOD	EC_R6P.4U	30221251802015	2	195	HPK	470443464	3600887
30200020014567	MOD	EC_R6P.4U	30221151602508	3	224	HPK	470308300	4127279
30200020014567	MOD	EC_R6P.4U	30221251802035	2	233	HPK	470308300	4127279
30200020014568	MOD	EC_R6P.4U	30221152703129	3	180	HPK	470131656	12448121
30200020014568	MOD	EC_R6P.4U	30221253302716	2	210	HPK	470131656	12448121
30200020014569	MOD	EC_R6P.4U	30221151802734	3	249	HPK	470409924	13761139
30200020014569	MOD	EC_R6P.4U	30221252802428	2	200	HPK	470409924	13761139
30200020014570	MOD	EC_R6P.4U	30221151402325	3	228	HPK	470083012	12448487
30200020014570	MOD	EC_R6P.4U	30221251802005	2	197	HPK	470083012	12448487
30200020014571	MOD	EC_R6P.4U	30221141300919	3	150	HPK	470405572	14023191
30200020014571	MOD	EC_R6P.4U	30221252302205	2	180	HPK	470405572	14023191
