OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUID
30200020009787	MOD	OB_L56P.6U	30220353612624	2	180	HPK	436294292	7598635
30200020009787	MOD	OB_L56P.6U	30220354913606	3	190	HPK	436294292	7598635
30200020009788	MOD	OB_L56P.6U	30220353612625	2	180	HPK	436294644	7467691
30200020009788	MOD	OB_L56P.6U	30220354713520	3	170	HPK	436294644	7467691
30200020009789	MOD	OB_L56P.6U	30220353612626	2	160	HPK	436298696	8319659
30200020009789	MOD	OB_L56P.6U	30220354713519	3	180	HPK	436298696	8319659
30200020009790	MOD	OB_L56P.6U	30220353612627	2	170	HPK	436298700	13892075
30200020009790	MOD	OB_L56P.6U	30220354713518	3	170	HPK	436298700	13892075
30200020009792	MOD	OB_L56P.6U	30220353712701	2	160	HPK	436294764	12188989
30200020009792	MOD	OB_L56P.6U	30220354713515	3	170	HPK	436294764	12188989
30200020009793	MOD	OB_L56P.6U	30220353712702	2	170	HPK	436299308	8321981
30200020009793	MOD	OB_L56P.6U	30220354713514	3	170	HPK	436299308	8321981
30200020009794	MOD	OB_L56P.6U	30220353712703	2	170	HPK	436294088	5372221
30200020009794	MOD	OB_L56P.6U	30220354713513	3	170	HPK	436294088	5372221
30200020009795	MOD	OB_L56P.6U	30220353712704	2	160	HPK	436298760	16711101
30200020009795	MOD	OB_L56P.6U	30220354713512	3	170	HPK	436298760	16711101
30200020009796	MOD	OB_L56P.6U	30220353712705	2	160	HPK	436299256	8320701
30200020009796	MOD	OB_L56P.6U	30220354713511	3	160	HPK	436299256	8320701
30200020009797	MOD	OB_L56P.6U	30220353712706	2	170	HPK	436299312	6224061
30200020009797	MOD	OB_L56P.6U	30220354713510	3	180	HPK	436299312	6224061
30200020009798	MOD	OB_L56P.6U	30220353712707	2	190	HPK	436298692	8253789
30200020009798	MOD	OB_L56P.6U	30220354713509	3	160	HPK	436298692	8253789
30200020009799	MOD	OB_L56P.6U	30220353712708	2	190	HPK	436315844	14021203
30200020009799	MOD	OB_L56P.6U	30220354713508	3	160	HPK	436315844	14021203
30200020009800	MOD	OB_L56P.6U	30220353712709	2	190	HPK	436299316	3276349
30200020009800	MOD	OB_L56P.6U	30220354713507	3	170	HPK	436299316	3276349
30200020009801	MOD	OB_L56P.6U	30220353712710	2	180	HPK	436316400	3797949
30200020009801	MOD	OB_L56P.6U	30220354713506	3	170	HPK	436316400	3797949
30200020009802	MOD	OB_L56P.6U	30220353712711	2	170	HPK	436316404	5370499
30200020009802	MOD	OB_L56P.6U	30220354713505	3	160	HPK	436316404	5370499
30200020009803	MOD	OB_L56P.6U	30220353712712	2	170	HPK	436299320	12187965
30200020009803	MOD	OB_L56P.6U	30220354713504	3	160	HPK	436299320	12187965
30200020009804	MOD	OB_L56P.6U	30220353712713	2	180	HPK	436316408	13759203
30200020009804	MOD	OB_L56P.6U	30220354713503	3	160	HPK	436316408	13759203
30200020009805	MOD	OB_L56P.6U	30220353712714	2	190	HPK	436298884	5372605
30200020009805	MOD	OB_L56P.6U	30220354713502	3	160	HPK	436298884	5372605
30200020009806	MOD	OB_L56P.6U	30220353712715	2	190	HPK	436298456	3535059
30200020009806	MOD	OB_L56P.6U	30220353712724	3	170	HPK	436298456	3535059
30200020009807	MOD	OB_L56P.6U	30220353712717	2	180	HPK	436298888	5894333
30200020009807	MOD	OB_L56P.6U	30220353712723	3	170	HPK	436298888	5894333
30200020009808	MOD	OB_L56P.6U	30220353712719	2	190	HPK	436298892	14023763
30200020009808	MOD	OB_L56P.6U	30220353712721	3	190	HPK	436298892	14023763
30200020009809	MOD	OB_L56P.6U	30220352912102	2	200	HPK	436294568	4128317
30200020009809	MOD	OB_L56P.6U	30220354913607	3	200	HPK	436294568	4128317
30200020009810	MOD	OB_L56P.6U	30220352912103	2	210	HPK	436294572	6159965
30200020009810	MOD	OB_L56P.6U	30220354913605	3	220	HPK	436294572	6159965
30200020009811	MOD	OB_L56P.6U	30220352912106	2	200	HPK	436294576	5635667
30200020009811	MOD	OB_L56P.6U	30220354913604	3	200	HPK	436294576	5635667
30200020009812	MOD	OB_L56P.6U	30220352912124	2	200	HPK	436294580	14284349
30200020009812	MOD	OB_L56P.6U	30220354913603	3	210	HPK	436294580	14284349
30200020009813	MOD	OB_L56P.6U	30220353612601	2	200	HPK	436294584	14089917
30200020009813	MOD	OB_L56P.6U	30220354913602	3	200	HPK	436294584	14089917
30200020009814	MOD	OB_L56P.6U	30220353612602	2	200	HPK	436298628	3273405
30200020009814	MOD	OB_L56P.6U	30220354913601	3	200	HPK	436298628	3273405
30200020009815	MOD	OB_L56P.6U	30220353612604	2	200	HPK	436298632	6224829
30200020009815	MOD	OB_L56P.6U	30220354713501	3	210	HPK	436298632	6224829
30200020009816	MOD	OB_L56P.6U	30220353612605	2	200	HPK	436298636	3929503
30200020009816	MOD	OB_L56P.6U	30220353712726	3	210	HPK	436298636	3929503
30200020009817	MOD	OB_L56P.6U	30220353612607	2	210	HPK	436298640	3799135
30200020009817	MOD	OB_L56P.6U	30220353712720	3	200	HPK	436298640	3799135
30200020009818	MOD	OB_L56P.6U	30220353612609	2	210	HPK	436298644	5634927
30200020009818	MOD	OB_L56P.6U	30220353612623	3	200	HPK	436298644	5634927
30200020009819	MOD	OB_L56P.6U	30220353612610	2	200	HPK	436298648	3668527
30200020009819	MOD	OB_L56P.6U	30220353612622	3	210	HPK	436298648	3668527
30200020009820	MOD	OB_L56P.6U	30220353612612	2	210	HPK	436298896	6224799
30200020009820	MOD	OB_L56P.6U	30220353612621	3	200	HPK	436298896	6224799
30200020009821	MOD	OB_L56P.6U	30220353612613	2	210	HPK	436298404	5373343
30200020009821	MOD	OB_L56P.6U	30220353612620	3	210	HPK	436298404	5373343
30200020009822	MOD	OB_L56P.6U	30220353612616	2	210	HPK	436298408	3797807
30200020009822	MOD	OB_L56P.6U	30220353612619	3	210	HPK	436298408	3797807
30200020009823	MOD	OB_L56P.6U	30220353612617	2	200	HPK	436298412	7797979
30200020009823	MOD	OB_L56P.6U	30220353612618	3	200	HPK	436298412	7797979
30200020009824	MOD	OB_L34P.4U	30220453120902	2	180	HPK	436282020	14285367
30200020009824	MOD	OB_L34P.4U	30220453623832	3	190	HPK	436282020	14285367
30200020009825	MOD	OB_L34P.4U	30220453120904	2	190	HPK	436282024	5895671
30200020009825	MOD	OB_L34P.4U	30220453623831	3	190	HPK	436282024	5895671
30200020009827	MOD	OB_L34P.4U	30220453120907	2	180	HPK	436282032	5634615
30200020009827	MOD	OB_L34P.4U	30220453623828	3	190	HPK	436282032	5634615
30200020009828	MOD	OB_L34P.4U	30220453120908	2	180	HPK	436282036	6157815
30200020009828	MOD	OB_L34P.4U	30220453623827	3	190	HPK	436282036	6157815
30200020009829	MOD	OB_L34P.4U	30220453623807	2	190	HPK	436282040	13890871
30200020009829	MOD	OB_L34P.4U	30220453623826	3	190	HPK	436282040	13890871
30200020009830	MOD	OB_L34P.4U	30220453623809	2	190	HPK	436282028	14614127
30200020009830	MOD	OB_L34P.4U	30220453623824	3	180	HPK	436282028	14614127
30200020009831	MOD	OB_L34P.4U	30220453623817	2	190	HPK	436262564	14154351
30200020009831	MOD	OB_L34P.4U	30220453623822	3	190	HPK	436262564	14154351
30200020009832	MOD	OB_L34P.4U	30220453120901	2	200	HPK	436262568	5503343
30200020009832	MOD	OB_L34P.4U	30220453623829	3	200	HPK	436262568	5503343
30200020009833	MOD	OB_L34P.4U	30220453120903	2	200	HPK	436262572	6223351
30200020009833	MOD	OB_L34P.4U	30220453623825	3	200	HPK	436262572	6223351
30200020009834	MOD	OB_L34P.4U	30220453523401	2	220	HPK	436262576	14089255
30200020009834	MOD	OB_L34P.4U	30220453623821	3	220	HPK	436262576	14089255
30200020009835	MOD	OB_L34P.4U	30220453523402	2	230	HPK	436262580	3536759
30200020009835	MOD	OB_L34P.4U	30220453623820	3	220	HPK	436262580	3536759
30200020009836	MOD	OB_L34P.4U	30220453523403	2	220	HPK	436262584	15989671
30200020009836	MOD	OB_L34P.4U	30220453623819	3	200	HPK	436262584	15989671
30200020009837	MOD	OB_L34P.4U	30220453523404	2	230	HPK	436262308	7732587
30200020009837	MOD	OB_L34P.4U	30220453623818	3	200	HPK	436262308	7732587
30200020009838	MOD	OB_L34P.4U	30220453523405	2	230	HPK	436262312	8254375
30200020009838	MOD	OB_L34P.4U	30220453623816	3	210	HPK	436262312	8254375
30200020009839	MOD	OB_L34P.4U	30220453523406	2	240	HPK	436262316	3931751
30200020009839	MOD	OB_L34P.4U	30220453623815	3	220	HPK	436262316	3931751
30200020009840	MOD	OB_L34P.4U	30220453523407	2	240	HPK	436262320	5503039
30200020009840	MOD	OB_L34P.4U	30220453623814	3	220	HPK	436262320	5503039
30200020009841	MOD	OB_L34P.4U	30220453523409	2	230	HPK	436262324	14548171
30200020009841	MOD	OB_L34P.4U	30220453623813	3	200	HPK	436262324	14548171
30200020009842	MOD	OB_L34P.4U	30220453523410	2	240	HPK	436262328	14416959
30200020009842	MOD	OB_L34P.4U	30220453623812	3	230	HPK	436262328	14416959
30200020009843	MOD	OB_L34P.4U	30220453523411	2	220	HPK	436262340	6157031
30200020009843	MOD	OB_L34P.4U	30220453623811	3	220	HPK	436262340	6157031
30200020009844	MOD	OB_L34P.4U	30220453523414	2	230	HPK	436262344	11793771
30200020009844	MOD	OB_L34P.4U	30220453623810	3	220	HPK	436262344	11793771
30200020009845	MOD	OB_L34P.4U	30220453523415	2	230	HPK	436262348	7795515
30200020009845	MOD	OB_L34P.4U	30220453623808	3	230	HPK	436262348	7795515
30200020009846	MOD	OB_L34P.4U	30220453523416	2	230	HPK	436262352	12188735
30200020009846	MOD	OB_L34P.4U	30220453623806	3	210	HPK	436262352	12188735
30200020009847	MOD	OB_L34P.4U	30220453523417	2	240	HPK	436262356	5698279
30200020009847	MOD	OB_L34P.4U	30220453623805	3	200	HPK	436262356	5698279
30200020009848	MOD	OB_L34P.4U	30220453523418	2	240	HPK	436262360	14613307
30200020009848	MOD	OB_L34P.4U	30220453623803	3	240	HPK	436262360	14613307
30200020009849	MOD	OB_L34P.4U	30220453523419	2	230	HPK	436266148	14351883
30200020009849	MOD	OB_L34P.4U	30220453623802	3	220	HPK	436266148	14351883
30200020009850	MOD	OB_L34P.4U	30220453523420	2	230	HPK	436266152	3600715
30200020009850	MOD	OB_L34P.4U	30220453623801	3	240	HPK	436266152	3600715
30200020009851	MOD	OB_L34P.4U	30220453523421	2	240	HPK	436266156	7732951
30200020009851	MOD	OB_L34P.4U	30220453523440	3	210	HPK	436266156	7732951
30200020009852	MOD	OB_L34P.4U	30220453523422	2	230	HPK	436266160	3406671
30200020009852	MOD	OB_L34P.4U	30220453523439	3	220	HPK	436266160	3406671
30200020009853	MOD	OB_L34P.4U	30220453523423	2	230	HPK	436266164	3799271
30200020009853	MOD	OB_L34P.4U	30220453523438	3	240	HPK	436266164	3799271
30200020009854	MOD	OB_L34P.4U	30220453523424	2	240	HPK	436266168	3668439
30200020009854	MOD	OB_L34P.4U	30220453523436	3	250	HPK	436266168	3668439
30200020009855	MOD	OB_L34P.4U	30220453523425	2	250	HPK	436265780	11663037
30200020009855	MOD	OB_L34P.4U	30220453523435	3	220	HPK	436265780	11663037
30200020009856	MOD	OB_L34P.4U	30220453523426	2	230	HPK	436265784	7468675
30200020009856	MOD	OB_L34P.4U	30220453523434	3	230	HPK	436265784	7468675
30200020009857	MOD	OB_L34P.4U	30220453523428	2	230	HPK	436261516	16380991
30200020009857	MOD	OB_L34P.4U	30220453523433	3	230	HPK	436261516	16380991
30200020009858	MOD	OB_L34P.4U	30220453523429	2	230	HPK	436265544	5373695
30200020009858	MOD	OB_L34P.4U	30220453523432	3	210	HPK	436265544	5373695
30200020009859	MOD	OB_L34P.4U	30220453523430	2	220	HPK	436265548	7601083
30200020009859	MOD	OB_L34P.4U	30220453523431	3	230	HPK	436265548	7601083
30200020009860	MOD	OB_L12P.4D	30220453020210	2	190	HPK	436228334	7863941
30200020009860	MOD	OB_L12P.4D	30220453020234	3	190	HPK	436228334	7863941
30200020009861	MOD	OB_L12P.4D	30220453020211	2	180	HPK	436228342	7600261
30200020009861	MOD	OB_L12P.4D	30220453020231	3	190	HPK	436228342	7600261
30200020009862	MOD	OB_L12P.4D	30220453020212	2	180	HPK	436233002	14086513
30200020009862	MOD	OB_L12P.4D	30220453020229	3	170	HPK	436233002	14086513
30200020009863	MOD	OB_L12P.4D	30220453020213	2	190	HPK	436233010	6028961
30200020009863	MOD	OB_L12P.4D	30220453020228	3	190	HPK	436233010	6028961
30200020009864	MOD	OB_L12P.4D	30220453020215	2	190	HPK	436233018	5633657
30200020009864	MOD	OB_L12P.4D	30220453020227	3	190	HPK	436233018	5633657
30200020009865	MOD	OB_L12P.4D	30220453020217	2	190	HPK	436232970	3666249
30200020009865	MOD	OB_L12P.4D	30220453020225	3	190	HPK	436232970	3666249
30200020009866	MOD	OB_L12P.4D	30220453020219	2	180	HPK	436232978	8057201
30200020009866	MOD	OB_L12P.4D	30220453020223	3	190	HPK	436232978	8057201
30200020009867	MOD	OB_L12P.4D	30220453020221	2	190	HPK	436232986	3931781
30200020009867	MOD	OB_L12P.4D	30220453020222	3	190	HPK	436232986	3931781
30200020009868	MOD	OB_L12P.4D	30220453020214	2	200	HPK	436233130	16251269
30200020009868	MOD	OB_L12P.4D	30220453020233	3	200	HPK	436233130	16251269
30200020009869	MOD	OB_L12P.4D	30220453020216	2	200	HPK	436233138	5503365
30200020009869	MOD	OB_L12P.4D	30220453020232	3	200	HPK	436233138	5503365
30200020009870	MOD	OB_L12P.4D	30220453020218	2	200	HPK	436233146	12320133
30200020009870	MOD	OB_L12P.4D	30220453020226	3	200	HPK	436233146	12320133
30200020009901	MOD	OB_L12S.4U	30220453624001	2	182.14	PERUGIA	436233009	3866167
30200020009901	MOD	OB_L12S.4U	30220453624135	3	191.24	PERUGIA	436233009	3866167
30200020009902	MOD	OB_L12S.4U	30220453624002	2	179.49	PERUGIA	436233017	5896303
30200020009902	MOD	OB_L12S.4U	30220453624013	3	186.6	PERUGIA	436233017	5896303
30200020009903	MOD	OB_L12S.4U	30220453624009	3	183.21	PERUGIA	436232969	14415159
30200020009903	MOD	OB_L12S.4U	30220453624138	2	199.68	PERUGIA	436232969	14415159
30200020009904	MOD	OB_L12S.4U	30220453624005	3	195.04	PERUGIA	436232977	3406759
30200020009904	MOD	OB_L12S.4U	30220453624140	2	190	HPK	436232977	3406759
30200020009905	MOD	OB_L12S.4U	30220453624003	2	210	HPK	436232985	3407215
30200020009905	MOD	OB_L12S.4U	30220453624011	3	201.15	PERUGIA	436232985	3407215
30200020009906	MOD	OB_L12S.4U	30220453624004	2	230	HPK	436233129	6224439
30200020009906	MOD	OB_L12S.4U	30220453624139	3	200	HPK	436233129	6224439
30200020009907	MOD	OB_L12S.4U	30220453624006	2	210	HPK	436233137	3799259
30200020009907	MOD	OB_L12S.4U	30220453624136	3	210	HPK	436233137	3799259
30200020009908	MOD	OB_L12S.4U	30220453624007	2	200	HPK	436233145	5635831
30200020009908	MOD	OB_L12S.4U	30220453624134	3	201.26	PERUGIA	436233145	5635831
30200020009909	MOD	OB_L12S.4U	30220453624008	2	210	HPK	436229445	5897575
30200020009909	MOD	OB_L12S.4U	30220453624133	3	210	HPK	436229445	5897575
30200020009910	MOD	OB_L12S.4U	30220453624010	2	200	HPK	436229453	7600753
30200020009910	MOD	OB_L12S.4U	30220453624132	3	210	HPK	436229453	7600753
30200020009912	MOD	OB_L12S.4D	30220453724603	2	190	HPK	436232877	3404663
30200020009912	MOD	OB_L12S.4D	30220453724615	3	194.74	PERUGIA	436232877	3404663
30200020009913	MOD	OB_L12S.4D	30220453724608	2	190	HPK	436232885	5372493
30200020009913	MOD	OB_L12S.4D	30220454125331	3	170	HPK	436232885	5372493
30200020009914	MOD	OB_L12S.4D	30220453724609	2	190	HPK	436233541	12057233
30200020009914	MOD	OB_L12S.4D	30220454125341	3	191.62	PERUGIA	436233541	12057233
30200020009915	MOD	OB_L12S.4D	30220453724610	2	190	HPK	436233549	5635149
30200020009915	MOD	OB_L12S.4D	30220454125340	3	170	HPK	436233549	5635149
30200020009916	MOD	OB_L12S.4D	30220453724616	2	180	HPK	436233557	15987621
30200020009916	MOD	OB_L12S.4D	30220454125339	3	180	HPK	436233557	15987621
30200020009918	MOD	OB_L12S.4D	30220454125304	2	180	HPK	436233293	8319545
30200020009918	MOD	OB_L12S.4D	30220454125337	3	170	HPK	436233293	8319545
30200020009919	MOD	OB_L12S.4D	30220454125306	2	170	HPK	436233301	6222905
30200020009919	MOD	OB_L12S.4D	30220454125336	3	170	HPK	436233301	6222905
30200020009920	MOD	OB_L12S.4D	30220454125307	2	180	HPK	436233381	5504421
30200020009920	MOD	OB_L12S.4D	30220454125335	3	170	HPK	436233381	5504421
30200020009921	MOD	OB_L12S.4D	30220454125309	2	180	HPK	436233389	8256677
30200020009921	MOD	OB_L12S.4D	30220454125333	3	180	HPK	436233389	8256677
30200020009922	MOD	OB_L12S.4D	30220454125310	2	180	HPK	436233397	16249489
30200020009922	MOD	OB_L12S.4D	30220454125332	3	180	HPK	436233397	16249489
30200020009923	MOD	OB_L12S.4D	30220454125312	2	190	HPK	436233157	8254117
30200020009923	MOD	OB_L12S.4D	30220454125330	3	170	HPK	436233157	8254117
30200020009924	MOD	OB_L12S.4D	30220454125313	2	180	HPK	436233165	5763729
30200020009924	MOD	OB_L12S.4D	30220454125329	3	162.54	PERUGIA	436233165	5763729
30200020009925	MOD	OB_L12S.4D	30220454125314	2	180	HPK	436233173	14087481
30200020009925	MOD	OB_L12S.4D	30220454125328	3	180	HPK	436233173	14087481
30200020009926	MOD	OB_L12S.4D	30220454125315	2	180	HPK	436233077	3275085
30200020009926	MOD	OB_L12S.4D	30220454125327	3	180	HPK	436233077	3275085
30200020009927	MOD	OB_L12S.4D	30220454125316	2	174.34	PERUGIA	436232357	15857317
30200020009927	MOD	OB_L12S.4D	30220454125326	3	180	HPK	436232357	15857317
30200020009928	MOD	OB_L12S.4D	30220454125317	2	180	HPK	436232365	5896013
30200020009928	MOD	OB_L12S.4D	30220454125323	3	170	HPK	436232365	5896013
30200020009929	MOD	OB_L12S.4D	30220454125318	2	180	HPK	436232373	14286157
30200020009929	MOD	OB_L12S.4D	30220454125322	3	180	HPK	436232373	14286157
30200020009930	MOD	OB_L12S.4D	30220454125320	2	180	HPK	436228265	12186533
30200020009930	MOD	OB_L12S.4D	30220454125321	3	180	HPK	436228265	12186533
30200020009931	MOD	OB_L12S.4D	30220453724602	2	210	HPK	436228273	16118093
30200020009931	MOD	OB_L12S.4D	30220454527043	3	208.12	PERUGIA	436228273	16118093
30200020009932	MOD	OB_L12S.4D	30220453724604	2	200	HPK	436228281	5502373
30200020009932	MOD	OB_L12S.4D	30220454527042	3	220	HPK	436228281	5502373
30200020009933	MOD	OB_L12S.4D	30220453724605	2	207.85	PERUGIA	436228489	3537229
30200020009933	MOD	OB_L12S.4D	30220454527041	3	220	HPK	436228489	3537229
30200020009934	MOD	OB_L12S.4D	30220453724606	2	220	HPK	436228553	14612645
30200020009934	MOD	OB_L12S.4D	30220454125345	3	200	HPK	436228553	14612645
30200020009935	MOD	OB_L12S.4D	30220453724607	2	210	HPK	436228505	12514981
30200020009935	MOD	OB_L12S.4D	30220454125344	3	200	HPK	436228505	12514981
30200020009936	MOD	OB_L12S.4D	30220453724611	2	240	HPK	436228585	4126373
30200020009936	MOD	OB_L12S.4D	30220454125325	3	210	HPK	436228585	4126373
30200020009937	MOD	OB_L12S.4D	30220453724612	2	220	HPK	436228593	14021965
30200020009937	MOD	OB_L12S.4D	30220454125319	3	210	HPK	436228593	14021965
30200020009938	MOD	OB_L12S.4D	30220453724613	2	210	HPK	436228601	3275941
30200020009938	MOD	OB_L12S.4D	30220453724625	3	227.98	PERUGIA	436228601	3275941
30200020009939	MOD	OB_L12S.4D	30220453724614	2	220	HPK	436229065	12516517
30200020009939	MOD	OB_L12S.4D	30220453724619	3	240	HPK	436229065	12516517
30200020009940	MOD	OB_L12S.4D	30220453724617	2	200	HPK	436229073	3798861
30200020009940	MOD	OB_L12S.4D	30220453724618	3	200	HPK	436229073	3798861
30200020009941	MOD	OB_L12S.4D	30220453120921	2	200	HPK	436229081	12515493
30200020009941	MOD	OB_L12S.4D	30220453624030	3	194.89	PERUGIA	436229081	12515493
30200020009942	MOD	OB_L12S.4D	30220453120923	2	180	HPK	436228233	13759053
30200020009942	MOD	OB_L12S.4D	30220453624025	3	187.56	PERUGIA	436228233	13759053
30200020009943	MOD	OB_L12S.4D	30220453120924	2	180	HPK	436228561	3797325
30200020009943	MOD	OB_L12S.4D	30220453624019	3	182.27	PERUGIA	436228561	3797325
30200020009944	MOD	OB_L12S.4D	30220453120927	2	180	HPK	436228249	7992653
30200020009944	MOD	OB_L12S.4D	30220453121006	3	190	HPK	436228249	7992653
30200020009945	MOD	OB_L12S.4D	30220453120929	2	180	HPK	436228241	15858085
30200020009945	MOD	OB_L12S.4D	30220453624039	3	194.75	PERUGIA	436228241	15858085
30200020009946	MOD	OB_L12S.4D	30220453120930	2	170	HPK	436228297	15859365
30200020009946	MOD	OB_L12S.4D	30220453624028	3	179.79	PERUGIA	436228297	15859365
30200020009947	MOD	OB_L12S.4D	30220453120931	2	180	HPK	436228305	13760589
30200020009947	MOD	OB_L12S.4D	30220453624026	3	190	HPK	436228305	13760589
30200020009948	MOD	OB_L12S.4D	30220453120932	2	180	HPK	436228313	5894733
30200020009948	MOD	OB_L12S.4D	30220453624016	3	190.06	PERUGIA	436228313	5894733
30200020009949	MOD	OB_L12S.4D	30220453120933	2	180	HPK	436229001	16119117
30200020009949	MOD	OB_L12S.4D	30220453121005	3	190	HPK	436229001	16119117
30200020009950	MOD	OB_L12S.4D	30220453120934	2	170	HPK	436229009	12187557
30200020009950	MOD	OB_L12S.4D	30220453121004	3	190	HPK	436229009	12187557
30200020009951	MOD	OB_L12S.4D	30220453120935	2	170	HPK	436229017	13760165
30200020009951	MOD	OB_L12S.4D	30220453121002	3	190	HPK	436229017	13760165
30200020009952	MOD	OB_L12S.4D	30220453120936	2	190	HPK	436229033	14022989
30200020009952	MOD	OB_L12S.4D	30220453120937	3	190	HPK	436229033	14022989
30200020009953	MOD	OB_L12S.4D	30220453120925	2	200	HPK	436229041	14612133
30200020009953	MOD	OB_L12S.4D	30220453724626	3	230	HPK	436229041	14612133
30200020009954	MOD	OB_L12S.4D	30220453120926	2	210	HPK	436229049	7729485
30200020009954	MOD	OB_L12S.4D	30220453724632	3	240	HPK	436229049	7729485
30200020009955	MOD	OB_L12S.4D	30220453120928	2	220	HPK	436228497	12516005
30200020009955	MOD	OB_L12S.4D	30220453724631	3	240	HPK	436228497	12516005
30200020009956	MOD	OB_L12S.4D	30220453121003	2	200	HPK	436229321	6223525
30200020009956	MOD	OB_L12S.4D	30220453724630	3	240	HPK	436229321	6223525
30200020009957	MOD	OB_L12S.4D	30220453624014	2	200	HPK	436229329	8321701
30200020009957	MOD	OB_L12S.4D	30220453724629	3	240	HPK	436229329	8321701
30200020009958	MOD	OB_L12S.4D	30220453624015	2	200	HPK	436229337	5633869
30200020009958	MOD	OB_L12S.4D	30220453724628	3	250	HPK	436229337	5633869
30200020009959	MOD	OB_L12S.4D	30220453624017	2	220	HPK	436228329	7992485
30200020009959	MOD	OB_L12S.4D	30220453724627	3	240	HPK	436228329	7992485
30200020009960	MOD	OB_L12S.4D	30220453624018	2	200	HPK	436228337	13759397
30200020009960	MOD	OB_L12S.4D	30220453724624	3	250	HPK	436228337	13759397
